selective b 
=========================================================================
                          Station B                                 
-------------------------------------------------------------------------
Protocol.lib, version 3.0, Build: Oct 19 2009 (jiangy@public3.bta.net.cn)
Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-005
Log file "selective-B.log", TCP port 59144, debug mask 0x00
Station B is connecting station A (TCP port 59144) ... Done.
New epoch: Tue May 17 18:52:55 2016
=========================================================================
Designed by Yuan Yukun, based on Teacher Jiang's code.
Build: May 17 2016  18:50:34
2.582 .... 8 packets received, 7710 bps, 96.38%, Err 0 (0.0e+000)
2147.383 .... 7950 packets received, 7584 bps, 94.80%, Err 174 (1.0e-005)
2149.492 .... 7958 packets received, 7584 bps, 94.80%, Err 174 (1.0e-005)
2151.602 .... 7966 packets received, 7584 bps, 94.80%, Err 174 (1.0e-005)
2153.711 .... 7974 packets received, 7584 bps, 94.80%, Err 174 (1.0e-005)
2156.883 .... 7982 packets received, 7581 bps, 94.76%, Err 175 (1.0e-005)
2158.992 .... 7993 packets received, 7584 bps, 94.80%, Err 175 (1.0e-005)
2161.633 .... 7999 packets received, 7580 bps, 94.75%, Err 176 (1.0e-005)
2163.758 .... 8010 packets received, 7583 bps, 94.79%, Err 176 (1.0e-005)
2165.867 .... 8018 packets received, 7583 bps, 94.79%, Err 176 (1.0e-005)
2167.977 .... 8026 packets received, 7583 bps, 94.79%, Err 176 (1.0e-005)
2170.086 .... 8034 packets received, 7584 bps, 94.80%, Err 176 (1.0e-005)
2172.196 .... 8042 packets received, 7584 bps, 94.80%, Err 176 (1.0e-005)
2174.305 .... 8050 packets received, 7584 bps, 94.80%, Err 176 (1.0e-005)
2176.430 .... 8058 packets received, 7584 bps, 94.80%, Err 176 (1.0e-005)
2178.540 .... 8066 packets received, 7584 bps, 94.80%, Err 176 (1.0e-005)
2180.649 .... 8074 packets received, 7584 bps, 94.81%, Err 176 (1.0e-005)
2182.758 .... 8082 packets received, 7585 bps, 94.81%, Err 176 (1.0e-005)
2184.883 .... 8090 packets received, 7585 bps, 94.81%, Err 176 (1.0e-005)
2187.493 .... 8096 packets received, 7581 bps, 94.77%, Err 177 (1.0e-005)
2189.618 .... 8107 packets received, 7584 bps, 94.80%, Err 177 (1.0e-005)
2191.743 .... 8115 packets received, 7584 bps, 94.80%, Err 177 (1.0e-005)
2193.852 .... 8123 packets received, 7585 bps, 94.81%, Err 177 (1.0e-005)
2195.962 .... 8131 packets received, 7585 bps, 94.81%, Err 177 (1.0e-005)
2198.055 .... 8139 packets received, 7585 bps, 94.81%, Err 177 (1.0e-005)
2200.180 .... 8147 packets received, 7585 bps, 94.81%, Err 177 (1.0e-005)
2202.290 .... 8155 packets received, 7585 bps, 94.82%, Err 177 (1.0e-005)
2204.415 .... 8163 packets received, 7585 bps, 94.82%, Err 177 (1.0e-005)
2206.509 .... 8171 packets received, 7586 bps, 94.82%, Err 177 (1.0e-005)
2208.634 .... 8179 packets received, 7586 bps, 94.82%, Err 177 (1.0e-005)
2210.743 .... 8186 packets received, 7585 bps, 94.81%, Err 178 (1.0e-005)
2212.837 .... 8194 packets received, 7585 bps, 94.81%, Err 178 (1.0e-005)
2214.962 .... 8202 packets received, 7585 bps, 94.82%, Err 178 (1.0e-005)
2217.071 .... 8210 packets received, 7585 bps, 94.82%, Err 178 (1.0e-005)
2219.196 .... 8218 packets received, 7586 bps, 94.82%, Err 178 (1.0e-005)
2221.290 .... 8226 packets received, 7586 bps, 94.82%, Err 178 (1.0e-005)
2223.415 .... 8234 packets received, 7586 bps, 94.82%, Err 178 (1.0e-005)
2225.524 .... 8242 packets received, 7586 bps, 94.83%, Err 178 (1.0e-005)
2227.649 .... 8250 packets received, 7586 bps, 94.83%, Err 178 (1.0e-005)
2229.743 .... 8257 packets received, 7586 bps, 94.82%, Err 179 (1.0e-005)
2231.868 .... 8265 packets received, 7586 bps, 94.82%, Err 179 (1.0e-005)
2233.962 .... 8273 packets received, 7586 bps, 94.82%, Err 179 (1.0e-005)
2236.087 .... 8277 packets received, 7582 bps, 94.78%, Err 180 (1.0e-005)
2238.197 .... 8288 packets received, 7585 bps, 94.82%, Err 180 (1.0e-005)
2240.306 .... 8296 packets received, 7585 bps, 94.82%, Err 180 (1.0e-005)
2242.415 .... 8304 packets received, 7586 bps, 94.82%, Err 180 (1.0e-005)
2244.556 .... 8312 packets received, 7586 bps, 94.82%, Err 180 (1.0e-005)
2246.665 .... 8320 packets received, 7586 bps, 94.82%, Err 180 (1.0e-005)
2248.775 .... 8328 packets received, 7586 bps, 94.83%, Err 180 (1.0e-005)
2251.134 .... 8333 packets received, 7583 bps, 94.78%, Err 181 (1.0e-005)
2253.259 .... 8344 packets received, 7585 bps, 94.82%, Err 181 (1.0e-005)
2255.384 .... 8352 packets received, 7586 bps, 94.82%, Err 181 (1.0e-005)
2257.494 .... 8360 packets received, 7586 bps, 94.82%, Err 181 (1.0e-005)
2259.603 .... 8364 packets received, 7582 bps, 94.78%, Err 182 (1.0e-005)
2261.712 .... 8375 packets received, 7585 bps, 94.81%, Err 182 (1.0e-005)
2263.806 .... 8383 packets received, 7585 bps, 94.82%, Err 182 (1.0e-005)
2265.931 .... 8391 packets received, 7586 bps, 94.82%, Err 183 (1.0e-005)
2268.056 .... 8399 packets received, 7586 bps, 94.82%, Err 183 (1.0e-005)
2270.166 .... 8407 packets received, 7586 bps, 94.82%, Err 183 (1.0e-005)
2272.275 .... 8415 packets received, 7586 bps, 94.82%, Err 183 (1.0e-005)
2274.384 .... 8423 packets received, 7586 bps, 94.83%, Err 183 (1.0e-005)
2276.509 .... 8431 packets received, 7586 bps, 94.83%, Err 183 (1.0e-005)
2278.619 .... 8439 packets received, 7586 bps, 94.83%, Err 183 (1.0e-005)
2281.510 .... 8446 packets received, 7583 bps, 94.79%, Err 184 (1.0e-005)
2283.635 .... 8457 packets received, 7586 bps, 94.82%, Err 184 (1.0e-005)
2285.744 .... 8465 packets received, 7586 bps, 94.83%, Err 184 (1.0e-005)
2287.853 .... 8473 packets received, 7586 bps, 94.83%, Err 184 (1.0e-005)
2289.963 .... 8481 packets received, 7586 bps, 94.83%, Err 184 (1.0e-005)
2292.603 .... 8487 packets received, 7583 bps, 94.79%, Err 185 (1.0e-005)
2294.728 .... 8498 packets received, 7586 bps, 94.82%, Err 185 (1.0e-005)
2296.838 .... 8506 packets received, 7586 bps, 94.82%, Err 185 (1.0e-005)
2298.947 .... 8514 packets received, 7586 bps, 94.83%, Err 185 (1.0e-005)
2301.072 .... 8522 packets received, 7586 bps, 94.83%, Err 185 (1.0e-005)
2303.182 .... 8530 packets received, 7586 bps, 94.83%, Err 185 (1.0e-005)
2305.291 .... 8538 packets received, 7587 bps, 94.83%, Err 185 (1.0e-005)
2307.385 .... 8546 packets received, 7587 bps, 94.84%, Err 185 (1.0e-005)
2309.510 .... 8554 packets received, 7587 bps, 94.84%, Err 185 (1.0e-005)
2312.151 .... 8560 packets received, 7584 bps, 94.79%, Err 186 (1.0e-005)
2314.260 .... 8571 packets received, 7586 bps, 94.83%, Err 186 (1.0e-005)
2316.916 .... 8577 packets received, 7583 bps, 94.79%, Err 187 (1.0e-005)
2319.026 .... 8588 packets received, 7586 bps, 94.82%, Err 187 (1.0e-005)
2321.135 .... 8596 packets received, 7586 bps, 94.82%, Err 187 (1.0e-005)
2323.244 .... 8604 packets received, 7586 bps, 94.83%, Err 187 (1.0e-005)
2325.354 .... 8612 packets received, 7586 bps, 94.83%, Err 187 (1.0e-005)
2327.463 .... 8620 packets received, 7586 bps, 94.83%, Err 187 (1.0e-005)
2329.573 .... 8628 packets received, 7587 bps, 94.83%, Err 187 (1.0e-005)
2331.698 .... 8635 packets received, 7586 bps, 94.82%, Err 188 (1.0e-005)
2333.807 .... 8643 packets received, 7586 bps, 94.83%, Err 188 (1.0e-005)
2335.901 .... 8651 packets received, 7586 bps, 94.83%, Err 188 (1.0e-005)
2338.026 .... 8659 packets received, 7586 bps, 94.83%, Err 188 (1.0e-005)
2340.151 .... 8667 packets received, 7586 bps, 94.83%, Err 188 (1.0e-005)
2342.245 .... 8675 packets received, 7587 bps, 94.83%, Err 188 (1.0e-005)
2344.370 .... 8683 packets received, 7587 bps, 94.83%, Err 188 (1.0e-005)
2346.479 .... 8691 packets received, 7587 bps, 94.84%, Err 188 (1.0e-005)
2348.588 .... 8699 packets received, 7587 bps, 94.84%, Err 188 (1.0e-005)
2350.698 .... 8707 packets received, 7587 bps, 94.84%, Err 188 (1.0e-005)
2352.823 .... 8715 packets received, 7587 bps, 94.84%, Err 188 (1.0e-005)
2354.932 .... 8723 packets received, 7588 bps, 94.84%, Err 188 (1.0e-005)
2357.042 .... 8731 packets received, 7588 bps, 94.85%, Err 188 (1.0e-005)
2359.151 .... 8739 packets received, 7588 bps, 94.85%, Err 189 (1.0e-005)
2361.276 .... 8746 packets received, 7587 bps, 94.84%, Err 189 (1.0e-005)
2363.370 .... 8754 packets received, 7587 bps, 94.84%, Err 189 (1.0e-005)
2365.495 .... 8762 packets received, 7587 bps, 94.84%, Err 189 (1.0e-005)
2367.604 .... 8766 packets received, 7584 bps, 94.80%, Err 190 (1.0e-005)
2369.714 .... 8777 packets received, 7587 bps, 94.84%, Err 190 (1.0e-005)
2371.823 .... 8785 packets received, 7587 bps, 94.84%, Err 190 (1.0e-005)
2373.933 .... 8793 packets received, 7587 bps, 94.84%, Err 190 (1.0e-005)
2376.042 .... 8801 packets received, 7587 bps, 94.84%, Err 190 (1.0e-005)
2378.151 .... 8809 packets received, 7588 bps, 94.84%, Err 190 (1.0e-005)
2380.292 .... 8817 packets received, 7588 bps, 94.84%, Err 190 (1.0e-005)
2382.401 .... 8825 packets received, 7588 bps, 94.85%, Err 190 (1.0e-005)
2384.495 .... 8833 packets received, 7588 bps, 94.85%, Err 191 (1.0e-005)
2386.605 .... 8841 packets received, 7588 bps, 94.85%, Err 191 (1.0e-005)
2388.714 .... 8849 packets received, 7588 bps, 94.85%, Err 191 (1.0e-005)
2390.855 .... 8857 packets received, 7588 bps, 94.85%, Err 191 (1.0e-005)
2393.480 .... 8863 packets received, 7585 bps, 94.81%, Err 192 (1.0e-005)
2395.589 .... 8874 packets received, 7588 bps, 94.85%, Err 194 (1.0e-005)
2402.167 .... 8875 packets received, 7568 bps, 94.60%, Err 196 (1.0e-005)
2404.292 .... 8893 packets received, 7577 bps, 94.71%, Err 197 (1.0e-005)
2406.667 .... 8900 packets received, 7575 bps, 94.69%, Err 197 (1.0e-005)
2408.777 .... 8907 packets received, 7574 bps, 94.68%, Err 197 (1.0e-005)
2410.886 .... 8913 packets received, 7573 bps, 94.66%, Err 197 (1.0e-005)
2413.246 .... 8920 packets received, 7571 bps, 94.64%, Err 197 (1.0e-005)
2415.386 .... 8927 packets received, 7571 bps, 94.63%, Err 197 (1.0e-005)
2417.496 .... 8933 packets received, 7569 bps, 94.61%, Err 197 (1.0e-005)
2419.886 .... 8940 packets received, 7568 bps, 94.59%, Err 197 (1.0e-005)
2422.246 .... 8947 packets received, 7566 bps, 94.58%, Err 197 (1.0e-005)
2424.621 .... 8954 packets received, 7565 bps, 94.56%, Err 197 (1.0e-005)
2426.730 .... 8960 packets received, 7563 bps, 94.54%, Err 197 (1.0e-005)
2428.855 .... 8966 packets received, 7562 bps, 94.52%, Err 197 (1.0e-005)
2430.949 .... 8972 packets received, 7560 bps, 94.50%, Err 197 (1.0e-005)
2433.074 .... 8978 packets received, 7559 bps, 94.48%, Err 197 (1.0e-005)
2435.183 .... 8984 packets received, 7557 bps, 94.46%, Err 197 (1.0e-005)
2437.293 .... 8990 packets received, 7556 bps, 94.44%, Err 198 (1.0e-005)
2439.418 .... 8998 packets received, 7556 bps, 94.45%, Err 198 (1.0e-005)
2441.527 .... 9006 packets received, 7556 bps, 94.45%, Err 198 (1.0e-005)
2443.621 .... 9014 packets received, 7556 bps, 94.45%, Err 198 (1.0e-005)
2445.746 .... 9022 packets received, 7556 bps, 94.45%, Err 198 (1.0e-005)
2447.871 .... 9029 packets received, 7555 bps, 94.44%, Err 199 (1.0e-005)
2449.965 .... 9037 packets received, 7556 bps, 94.45%, Err 199 (1.0e-005)
2452.074 .... 9045 packets received, 7556 bps, 94.45%, Err 199 (1.0e-005)
2454.199 .... 9053 packets received, 7556 bps, 94.45%, Err 199 (1.0e-005)
2456.324 .... 9061 packets received, 7556 bps, 94.45%, Err 199 (1.0e-005)
2458.434 .... 9069 packets received, 7556 bps, 94.45%, Err 199 (1.0e-005)
2460.543 .... 9077 packets received, 7557 bps, 94.46%, Err 199 (1.0e-005)
2462.668 .... 9085 packets received, 7557 bps, 94.46%, Err 199 (1.0e-005)
2465.309 .... 9091 packets received, 7554 bps, 94.42%, Err 200 (1.0e-005)
2467.418 .... 9102 packets received, 7556 bps, 94.45%, Err 200 (1.0e-005)
2469.528 .... 9110 packets received, 7556 bps, 94.45%, Err 200 (1.0e-005)
2472.434 .... 9117 packets received, 7553 bps, 94.42%, Err 201 (1.0e-005)
2474.543 .... 9127 packets received, 7555 bps, 94.44%, Err 202 (1.0e-005)
2476.668 .... 9134 packets received, 7554 bps, 94.43%, Err 203 (1.0e-005)
2478.762 .... 9142 packets received, 7555 bps, 94.43%, Err 203 (1.0e-005)
2480.887 .... 9150 packets received, 7555 bps, 94.44%, Err 203 (1.0e-005)
2482.996 .... 9158 packets received, 7555 bps, 94.44%, Err 203 (1.0e-005)
2485.090 .... 9166 packets received, 7555 bps, 94.44%, Err 203 (1.0e-005)
2487.200 .... 9174 packets received, 7555 bps, 94.44%, Err 203 (1.0e-005)
2489.325 .... 9182 packets received, 7556 bps, 94.44%, Err 203 (1.0e-005)
2491.450 .... 9190 packets received, 7556 bps, 94.45%, Err 204 (1.0e-005)
2493.825 .... 9195 packets received, 7553 bps, 94.41%, Err 205 (1.0e-005)
2495.918 .... 9206 packets received, 7555 bps, 94.44%, Err 206 (1.0e-005)
2498.044 .... 9214 packets received, 7555 bps, 94.44%, Err 206 (1.0e-005)
2500.169 .... 9221 packets received, 7555 bps, 94.43%, Err 207 (1.0e-005)
2502.278 .... 9229 packets received, 7555 bps, 94.44%, Err 207 (1.0e-005)
2504.387 .... 9237 packets received, 7555 bps, 94.44%, Err 207 (1.0e-005)
2506.497 .... 9245 packets received, 7555 bps, 94.44%, Err 207 (1.0e-005)
2508.606 .... 9253 packets received, 7555 bps, 94.44%, Err 207 (1.0e-005)
2510.731 .... 9261 packets received, 7556 bps, 94.44%, Err 207 (1.0e-005)
2512.841 .... 9269 packets received, 7556 bps, 94.45%, Err 207 (1.0e-005)
2514.950 .... 9277 packets received, 7556 bps, 94.45%, Err 207 (1.0e-005)
2517.059 .... 9285 packets received, 7556 bps, 94.45%, Err 207 (1.0e-005)
2519.169 .... 9293 packets received, 7556 bps, 94.45%, Err 207 (1.0e-005)
2521.278 .... 9301 packets received, 7556 bps, 94.46%, Err 207 (1.0e-005)
2523.403 .... 9309 packets received, 7557 bps, 94.46%, Err 207 (1.0e-005)
2525.513 .... 9317 packets received, 7557 bps, 94.46%, Err 207 (1.0e-005)
2527.622 .... 9325 packets received, 7557 bps, 94.46%, Err 207 (1.0e-005)
2529.731 .... 9332 packets received, 7556 bps, 94.45%, Err 208 (1.0e-005)
2531.841 .... 9340 packets received, 7556 bps, 94.46%, Err 208 (1.0e-005)
2533.950 .... 9348 packets received, 7557 bps, 94.46%, Err 208 (1.0e-005)
2536.060 .... 9356 packets received, 7557 bps, 94.46%, Err 208 (1.0e-005)
2538.185 .... 9364 packets received, 7557 bps, 94.46%, Err 209 (1.0e-005)
2540.294 .... 9371 packets received, 7556 bps, 94.45%, Err 209 (1.0e-005)
2542.403 .... 9379 packets received, 7556 bps, 94.46%, Err 209 (1.0e-005)
2544.497 .... 9387 packets received, 7557 bps, 94.46%, Err 209 (1.0e-005)
2546.622 .... 9395 packets received, 7557 bps, 94.46%, Err 209 (1.0e-005)
2548.747 .... 9403 packets received, 7557 bps, 94.46%, Err 209 (1.0e-005)
2550.857 .... 9411 packets received, 7557 bps, 94.46%, Err 209 (1.0e-005)
2552.966 .... 9419 packets received, 7557 bps, 94.47%, Err 209 (1.0e-005)
2555.060 .... 9427 packets received, 7558 bps, 94.47%, Err 209 (1.0e-005)
2557.185 .... 9435 packets received, 7558 bps, 94.47%, Err 209 (1.0e-005)
2559.294 .... 9443 packets received, 7558 bps, 94.47%, Err 209 (1.0e-005)
2561.419 .... 9451 packets received, 7558 bps, 94.47%, Err 209 (1.0e-005)
2563.529 .... 9459 packets received, 7558 bps, 94.48%, Err 209 (1.0e-005)
2565.622 .... 9467 packets received, 7558 bps, 94.48%, Err 209 (1.0e-005)
2567.747 .... 9475 packets received, 7558 bps, 94.48%, Err 209 (1.0e-005)
2569.841 .... 9483 packets received, 7559 bps, 94.48%, Err 209 (1.0e-005)
2571.966 .... 9491 packets received, 7559 bps, 94.49%, Err 209 (1.0e-005)
2574.091 .... 9499 packets received, 7559 bps, 94.49%, Err 209 (1.0e-005)
2576.185 .... 9507 packets received, 7559 bps, 94.49%, Err 209 (1.0e-005)
2578.310 .... 9515 packets received, 7559 bps, 94.49%, Err 209 (1.0e-005)
2580.420 .... 9523 packets received, 7559 bps, 94.49%, Err 209 (1.0e-005)
2582.529 .... 9531 packets received, 7560 bps, 94.50%, Err 209 (1.0e-005)
2584.638 .... 9539 packets received, 7560 bps, 94.50%, Err 209 (1.0e-005)
2586.748 .... 9547 packets received, 7560 bps, 94.50%, Err 209 (1.0e-005)
2588.873 .... 9555 packets received, 7560 bps, 94.50%, Err 209 (1.0e-005)
2590.982 .... 9563 packets received, 7560 bps, 94.50%, Err 209 (1.0e-005)
2593.092 .... 9571 packets received, 7560 bps, 94.51%, Err 209 (1.0e-005)
2595.201 .... 9579 packets received, 7561 bps, 94.51%, Err 209 (1.0e-005)
2597.310 .... 9587 packets received, 7561 bps, 94.51%, Err 209 (1.0e-005)
2599.435 .... 9595 packets received, 7561 bps, 94.51%, Err 209 (1.0e-005)
2601.545 .... 9603 packets received, 7561 bps, 94.51%, Err 209 (1.0e-005)
2603.654 .... 9611 packets received, 7561 bps, 94.52%, Err 209 (1.0e-005)
2605.764 .... 9619 packets received, 7561 bps, 94.52%, Err 209 (1.0e-005)
2607.873 .... 9627 packets received, 7562 bps, 94.52%, Err 209 (1.0e-005)
2609.967 .... 9635 packets received, 7562 bps, 94.52%, Err 209 (1.0e-005)
2612.092 .... 9643 packets received, 7562 bps, 94.52%, Err 209 (1.0e-005)
2614.201 .... 9651 packets received, 7562 bps, 94.53%, Err 209 (1.0e-005)
2616.326 .... 9659 packets received, 7562 bps, 94.53%, Err 209 (1.0e-005)
2618.967 .... 9665 packets received, 7559 bps, 94.49%, Err 210 (1.0e-005)
2621.076 .... 9676 packets received, 7562 bps, 94.52%, Err 210 (1.0e-005)
2623.186 .... 9684 packets received, 7562 bps, 94.52%, Err 210 (1.0e-005)
2625.295 .... 9688 packets received, 7559 bps, 94.49%, Err 211 (1.0e-005)
2627.404 .... 9699 packets received, 7561 bps, 94.52%, Err 211 (1.0e-005)
2629.530 .... 9707 packets received, 7562 bps, 94.52%, Err 211 (1.0e-005)
2631.639 .... 9715 packets received, 7562 bps, 94.52%, Err 211 (1.0e-005)
2633.764 .... 9723 packets received, 7562 bps, 94.52%, Err 211 (1.0e-005)
2635.858 .... 9731 packets received, 7562 bps, 94.53%, Err 211 (1.0e-005)
2637.983 .... 9738 packets received, 7561 bps, 94.52%, Err 212 (1.0e-005)
2640.092 .... 9746 packets received, 7562 bps, 94.52%, Err 212 (1.0e-005)
2642.202 .... 9754 packets received, 7562 bps, 94.52%, Err 212 (1.0e-005)
2644.295 .... 9762 packets received, 7562 bps, 94.52%, Err 212 (1.0e-005)
2646.420 .... 9770 packets received, 7562 bps, 94.53%, Err 212 (1.0e-005)
2648.545 .... 9778 packets received, 7562 bps, 94.53%, Err 212 (1.0e-005)
2650.655 .... 9786 packets received, 7562 bps, 94.53%, Err 212 (1.0e-005)
2652.764 .... 9794 packets received, 7563 bps, 94.53%, Err 212 (1.0e-005)
2654.858 .... 9802 packets received, 7563 bps, 94.53%, Err 212 (1.0e-005)
2656.999 .... 9810 packets received, 7563 bps, 94.53%, Err 212 (1.0e-005)
2659.108 .... 9818 packets received, 7563 bps, 94.54%, Err 212 (1.0e-005)
2661.233 .... 9826 packets received, 7563 bps, 94.54%, Err 212 (1.0e-005)
2663.342 .... 9834 packets received, 7563 bps, 94.54%, Err 212 (1.0e-005)
2666.249 .... 9841 packets received, 7560 bps, 94.50%, Err 214 (1.0e-005)
2668.343 .... 9851 packets received, 7562 bps, 94.53%, Err 214 (1.0e-005)
2670.452 .... 9859 packets received, 7562 bps, 94.53%, Err 214 (1.0e-005)
2672.577 .... 9867 packets received, 7562 bps, 94.53%, Err 214 (1.0e-005)
2674.702 .... 9875 packets received, 7563 bps, 94.53%, Err 214 (1.0e-005)
2676.811 .... 9883 packets received, 7563 bps, 94.53%, Err 214 (1.0e-005)
2678.921 .... 9891 packets received, 7563 bps, 94.54%, Err 216 (1.0e-005)
2681.015 .... 9898 packets received, 7562 bps, 94.53%, Err 216 (1.0e-005)
2683.671 .... 9904 packets received, 7559 bps, 94.49%, Err 217 (1.0e-005)
2685.796 .... 9915 packets received, 7562 bps, 94.52%, Err 217 (1.0e-005)
2687.905 .... 9923 packets received, 7562 bps, 94.52%, Err 217 (1.0e-005)
2689.999 .... 9931 packets received, 7562 bps, 94.53%, Err 217 (1.0e-005)
2692.124 .... 9939 packets received, 7562 bps, 94.53%, Err 217 (1.0e-005)
2694.233 .... 9947 packets received, 7562 bps, 94.53%, Err 217 (1.0e-005)
2697.155 .... 9951 packets received, 7557 bps, 94.47%, Err 219 (1.0e-005)
2699.249 .... 9964 packets received, 7561 bps, 94.52%, Err 219 (1.0e-005)
2701.905 .... 9970 packets received, 7558 bps, 94.48%, Err 220 (1.0e-005)
2704.015 .... 9981 packets received, 7561 bps, 94.51%, Err 220 (1.0e-005)
2706.109 .... 9989 packets received, 7561 bps, 94.51%, Err 220 (1.0e-005)
2708.249 .... 9997 packets received, 7561 bps, 94.51%, Err 220 (1.0e-005)
2710.359 .... 10005 packets received, 7561 bps, 94.52%, Err 220 (1.0e-005)
2712.468 .... 10013 packets received, 7561 bps, 94.52%, Err 220 (1.0e-005)
2714.577 .... 10021 packets received, 7562 bps, 94.52%, Err 220 (1.0e-005)
2716.671 .... 10029 packets received, 7562 bps, 94.52%, Err 220 (1.0e-005)
2718.796 .... 10037 packets received, 7562 bps, 94.52%, Err 220 (1.0e-005)
2720.890 .... 10045 packets received, 7562 bps, 94.53%, Err 220 (1.0e-005)
2723.015 .... 10053 packets received, 7562 bps, 94.53%, Err 221 (1.0e-005)
2725.140 .... 10060 packets received, 7562 bps, 94.52%, Err 221 (1.0e-005)
2727.249 .... 10068 packets received, 7562 bps, 94.52%, Err 221 (1.0e-005)
2729.343 .... 10076 packets received, 7562 bps, 94.52%, Err 221 (1.0e-005)
2731.468 .... 10084 packets received, 7562 bps, 94.53%, Err 221 (1.0e-005)
2733.578 .... 10092 packets received, 7562 bps, 94.53%, Err 221 (1.0e-005)
2735.703 .... 10100 packets received, 7562 bps, 94.53%, Err 221 (1.0e-005)
2737.812 .... 10108 packets received, 7562 bps, 94.53%, Err 221 (1.0e-005)
2739.922 .... 10116 packets received, 7563 bps, 94.53%, Err 221 (1.0e-005)
2742.031 .... 10124 packets received, 7563 bps, 94.53%, Err 221 (1.0e-005)
2744.140 .... 10128 packets received, 7560 bps, 94.50%, Err 222 (1.0e-005)
2746.250 .... 10139 packets received, 7562 bps, 94.53%, Err 222 (1.0e-005)
2748.375 .... 10147 packets received, 7562 bps, 94.53%, Err 222 (1.0e-005)
2750.484 .... 10155 packets received, 7563 bps, 94.53%, Err 222 (1.0e-005)
2752.594 .... 10163 packets received, 7563 bps, 94.53%, Err 222 (1.0e-005)
2755.234 .... 10169 packets received, 7560 bps, 94.50%, Err 223 (1.0e-005)
2757.344 .... 10180 packets received, 7562 bps, 94.53%, Err 223 (1.0e-005)
2759.453 .... 10188 packets received, 7563 bps, 94.53%, Err 223 (1.0e-005)
2761.562 .... 10196 packets received, 7563 bps, 94.53%, Err 223 (1.0e-005)
2763.672 .... 10204 packets received, 7563 bps, 94.54%, Err 223 (1.0e-005)
2765.797 .... 10212 packets received, 7563 bps, 94.54%, Err 223 (1.0e-005)
2767.906 .... 10220 packets received, 7563 bps, 94.54%, Err 223 (1.0e-005)
2770.031 .... 10228 packets received, 7563 bps, 94.54%, Err 223 (1.0e-005)
2772.125 .... 10236 packets received, 7563 bps, 94.54%, Err 223 (1.0e-005)
2775.031 .... 10243 packets received, 7561 bps, 94.51%, Err 224 (1.0e-005)
2777.672 .... 10252 packets received, 7560 bps, 94.50%, Err 225 (1.0e-005)
2779.781 .... 10263 packets received, 7562 bps, 94.53%, Err 225 (1.0e-005)
2781.891 .... 10271 packets received, 7563 bps, 94.53%, Err 225 (1.0e-005)
2784.000 .... 10279 packets received, 7563 bps, 94.54%, Err 225 (1.0e-005)
2786.125 .... 10287 packets received, 7563 bps, 94.54%, Err 225 (1.0e-005)
2788.235 .... 10295 packets received, 7563 bps, 94.54%, Err 225 (1.0e-005)
2790.344 .... 10303 packets received, 7563 bps, 94.54%, Err 225 (1.0e-005)
2792.438 .... 10311 packets received, 7563 bps, 94.54%, Err 225 (1.0e-005)
2794.563 .... 10319 packets received, 7564 bps, 94.54%, Err 225 (1.0e-005)
2796.672 .... 10327 packets received, 7564 bps, 94.55%, Err 225 (1.0e-005)
2798.797 .... 10335 packets received, 7564 bps, 94.55%, Err 225 (1.0e-005)
2800.907 .... 10342 packets received, 7563 bps, 94.54%, Err 226 (1.0e-005)
2803.000 .... 10350 packets received, 7563 bps, 94.54%, Err 226 (1.0e-005)
2805.641 .... 10356 packets received, 7561 bps, 94.51%, Err 227 (1.0e-005)
2807.750 .... 10367 packets received, 7563 bps, 94.54%, Err 227 (1.0e-005)
2809.876 .... 10374 packets received, 7562 bps, 94.53%, Err 228 (1.0e-005)
2811.985 .... 10382 packets received, 7563 bps, 94.53%, Err 228 (1.0e-005)
2814.110 .... 10390 packets received, 7563 bps, 94.53%, Err 228 (1.0e-005)
2816.204 .... 10398 packets received, 7563 bps, 94.54%, Err 228 (1.0e-005)
2818.329 .... 10406 packets received, 7563 bps, 94.54%, Err 228 (1.0e-005)
2820.454 .... 10414 packets received, 7563 bps, 94.54%, Err 228 (1.0e-005)
2822.548 .... 10422 packets received, 7563 bps, 94.54%, Err 228 (1.0e-005)
2824.673 .... 10430 packets received, 7563 bps, 94.54%, Err 228 (1.0e-005)
2826.766 .... 10438 packets received, 7564 bps, 94.54%, Err 228 (1.0e-005)
2828.891 .... 10446 packets received, 7564 bps, 94.55%, Err 228 (1.0e-005)
2831.001 .... 10454 packets received, 7564 bps, 94.55%, Err 229 (1.0e-005)
2833.126 .... 10462 packets received, 7564 bps, 94.55%, Err 229 (1.0e-005)
2835.220 .... 10470 packets received, 7564 bps, 94.55%, Err 229 (1.0e-005)
2837.345 .... 10478 packets received, 7564 bps, 94.55%, Err 229 (1.0e-005)
2839.454 .... 10486 packets received, 7564 bps, 94.56%, Err 229 (1.0e-005)
2841.563 .... 10494 packets received, 7565 bps, 94.56%, Err 229 (1.0e-005)
2843.688 .... 10502 packets received, 7565 bps, 94.56%, Err 229 (1.0e-005)
2845.782 .... 10510 packets received, 7565 bps, 94.56%, Err 229 (1.0e-005)
2847.907 .... 10518 packets received, 7565 bps, 94.56%, Err 229 (1.0e-005)
2850.048 .... 10526 packets received, 7565 bps, 94.56%, Err 229 (1.0e-005)
2852.157 .... 10534 packets received, 7565 bps, 94.56%, Err 229 (1.0e-005)
